lastPrice,bidCall,askCall,change,%change,Volume,OpenInterest,impliedVolatility,Underlying,STRIKE,TIME,lastPrice,bidPut,askPut,change,%change,Volume,OpenInterest,impliedVolatility
3.89 ,0.00 ,0.00 ,0.00 ,0.00% ,"4,103 ","3,711 ",0.00% ,549.25,545.0,09:30:01,0.26 ,0.00 ,0.00 ,0.00 ,0.00% ,"38,631 ","12,113 ",3.13% 
4.45 ,0.00 ,0.00 ,0.56 ,14.04% ,6 ,"3,711 ",0.00% ,549.17,545.0,09:31:01,0.16 ,0.14 ,0.15 ,-0.10 ,-40.00% ,"1,273 ","12,113 ",12.84% 
4.45 ,0.00 ,0.00 ,0.56 ,14.04% ,6 ,"3,711 ",0.00% ,548.92,545.0,09:32:01,0.19 ,0.18 ,0.19 ,-0.07 ,-26.92% ,"2,452 ","12,113 ",13.62% 
4.09 ,4.05 ,4.15 ,0.20 ,4.98% ,26 ,"3,711 ",0.00% ,549.0,545.0,09:33:01,0.18 ,0.19 ,0.20 ,-0.08 ,-30.77% ,"3,310 ","12,113 ",13.72% 
4.19 ,4.11 ,4.19 ,0.30 ,7.89% ,48 ,"3,711 ",0.00% ,548.98,545.0,09:34:01,0.18 ,0.17 ,0.18 ,-0.08 ,-30.77% ,"5,213 ","12,113 ",13.67% 
4.19 ,4.11 ,4.19 ,0.30 ,7.89% ,48 ,"3,711 ",0.00% ,549.06,545.0,09:35:01,0.18 ,0.17 ,0.18 ,-0.08 ,-32.00% ,"5,455 ","12,113 ",13.53% 
4.19 ,4.11 ,4.19 ,0.30 ,7.89% ,48 ,"3,711 ",0.00% ,549.12,545.0,09:36:01,0.17 ,0.17 ,0.18 ,-0.09 ,-34.62% ,"6,105 ","12,113 ",13.50% 
4.19 ,4.24 ,4.31 ,0.30 ,7.71% ,50 ,"3,711 ",0.00% ,549.03,545.0,09:37:01,0.16 ,0.17 ,0.18 ,-0.10 ,-37.04% ,"6,627 ","12,113 ",13.14% 
4.27 ,4.22 ,4.30 ,0.38 ,9.69% ,56 ,"3,711 ",0.00% ,549.21,545.0,09:38:01,0.17 ,0.16 ,0.17 ,-0.09 ,-34.62% ,"6,722 ","12,113 ",13.28% 
4.27 ,4.22 ,4.30 ,0.38 ,9.69% ,56 ,"3,711 ",0.00% ,549.28,545.0,09:39:01,0.15 ,0.16 ,0.17 ,-0.11 ,-42.31% ,"6,977 ","12,113 ",13.33% 
4.42 ,4.33 ,4.43 ,0.53 ,13.62% ,61 ,"3,711 ",0.00% ,549.44,545.0,09:40:01,0.15 ,0.15 ,0.16 ,-0.11 ,-40.74% ,"7,451 ","12,113 ",12.82% 
4.42 ,4.38 ,4.48 ,0.53 ,13.59% ,104 ,"3,711 ",0.00% ,549.42,545.0,09:41:01,0.15 ,0.15 ,0.16 ,-0.11 ,-42.31% ,"7,773 ","12,113 ",12.84% 
4.42 ,4.38 ,4.48 ,0.53 ,13.59% ,104 ,"3,711 ",0.00% ,549.62,545.0,09:42:01,0.14 ,0.14 ,0.15 ,-0.12 ,-46.15% ,"8,247 ","12,113 ",12.26% 
4.38 ,4.55 ,4.65 ,0.49 ,12.60% ,120 ,"3,711 ",8.89% ,549.8,545.0,09:43:01,0.13 ,0.13 ,0.14 ,-0.13 ,-48.15% ,"8,542 ","12,113 ",11.94% 
4.38 ,4.55 ,4.65 ,0.49 ,12.60% ,120 ,"3,711 ",10.74% ,549.96,545.0,09:44:01,0.12 ,0.12 ,0.13 ,-0.14 ,-53.85% ,"8,878 ","12,113 ",11.62% 
5.00 ,4.92 ,5.02 ,1.11 ,30.41% ,132 ,"3,711 ",16.46% ,549.98,545.0,09:45:01,0.11 ,0.11 ,0.12 ,-0.15 ,-57.69% ,"9,028 ","12,113 ",11.48% 
5.00 ,4.92 ,5.02 ,1.11 ,30.41% ,132 ,"3,711 ",15.19% ,549.95,545.0,09:46:02,0.11 ,0.11 ,0.12 ,-0.15 ,-57.69% ,"9,395 ","12,113 ",11.67% 
5.13 ,4.95 ,5.06 ,1.24 ,31.88% ,166 ,"3,711 ",17.58% ,550.04,545.0,09:47:01,0.11 ,0.10 ,0.11 ,-0.15 ,-60.00% ,"10,018 ","12,113 ",11.13% 
5.06 ,5.07 ,5.18 ,1.17 ,30.08% ,204 ,"3,711 ",17.53% ,550.07,545.0,09:48:01,0.11 ,0.10 ,0.11 ,-0.15 ,-57.69% ,"11,651 ","12,113 ",11.43% 
5.06 ,5.07 ,5.18 ,1.17 ,30.08% ,204 ,"3,711 ",16.53% ,549.99,545.0,09:49:01,0.10 ,0.10 ,0.11 ,-0.16 ,-61.54% ,"11,851 ","12,113 ",11.57% 
5.15 ,5.06 ,5.15 ,1.26 ,31.98% ,217 ,"3,711 ",17.46% ,549.99,545.0,09:50:02,0.10 ,0.10 ,0.11 ,-0.16 ,-59.26% ,"12,241 ","12,113 ",11.38% 
5.10 ,5.02 ,5.13 ,1.21 ,31.11% ,222 ,"3,711 ",18.31% ,549.82,545.0,09:51:01,0.11 ,0.10 ,0.11 ,-0.15 ,-60.00% ,"12,677 ","12,113 ",11.18% 
4.96 ,5.00 ,5.09 ,1.07 ,27.51% ,287 ,"3,711 ",16.75% ,549.97,545.0,09:52:02,0.11 ,0.10 ,0.11 ,-0.15 ,-57.69% ,"12,790 ","12,113 ",11.33% 
4.96 ,5.00 ,5.09 ,1.07 ,27.51% ,287 ,"3,711 ",19.02% ,550.02,545.0,09:53:01,0.10 ,0.10 ,0.11 ,-0.16 ,-61.54% ,"14,356 ","12,113 ",10.94% 
5.03 ,5.04 ,5.12 ,1.14 ,29.31% ,319 ,"3,711 ",20.17% ,549.85,545.0,09:54:01,0.11 ,0.10 ,0.11 ,-0.15 ,-60.00% ,"14,537 ","12,113 ",10.79% 
5.05 ,5.07 ,5.15 ,1.16 ,29.44% ,335 ,"3,711 ",22.71% ,549.89,545.0,09:55:01,0.11 ,0.10 ,0.11 ,-0.15 ,-60.00% ,"14,608 ","12,113 ",10.30% 
4.92 ,4.91 ,5.01 ,1.03 ,25.94% ,344 ,"3,711 ",22.69% ,549.69,545.0,09:56:01,0.10 ,0.10 ,0.11 ,-0.16 ,-59.26% ,"14,665 ","12,113 ",9.96% 
4.85 ,4.84 ,4.86 ,0.96 ,24.68% ,405 ,"3,711 ",23.00% ,549.62,545.0,09:57:01,0.11 ,0.10 ,0.11 ,-0.15 ,-57.69% ,"14,883 ","12,113 ",9.47% 
4.85 ,4.84 ,4.86 ,0.96 ,24.68% ,405 ,"3,711 ",24.15% ,549.49,545.0,09:58:02,0.11 ,0.10 ,0.11 ,-0.15 ,-57.69% ,"15,104 ","12,113 ",9.18% 
4.77 ,4.70 ,4.77 ,0.88 ,22.86% ,438 ,"3,711 ",21.56% ,549.61,545.0,09:59:01,0.11 ,0.10 ,0.11 ,-0.15 ,-57.69% ,"15,341 ","12,113 ",9.62% 
4.62 ,4.56 ,4.66 ,0.73 ,18.77% ,452 ,"3,711 ",20.53% ,549.72,545.0,10:00:01,0.11 ,0.11 ,0.12 ,-0.15 ,-55.56% ,"15,477 ","12,113 ",9.77% 
4.85 ,4.69 ,4.80 ,0.96 ,26.30% ,474 ,"3,711 ",22.75% ,549.57,545.0,10:01:01,0.11 ,0.10 ,0.11 ,-0.15 ,-60.00% ,"15,697 ","12,113 ",9.38% 
4.85 ,4.69 ,4.80 ,0.96 ,26.30% ,474 ,"3,711 ",22.39% ,549.68,545.0,10:02:01,0.11 ,0.10 ,0.11 ,-0.15 ,-57.69% ,"15,893 ","12,113 ",9.47% 
4.80 ,4.72 ,4.83 ,0.91 ,23.39% ,475 ,"3,711 ",21.75% ,549.8,545.0,10:03:02,0.11 ,0.11 ,0.12 ,-0.15 ,-55.56% ,"16,079 ","12,113 ",9.91% 
4.80 ,4.72 ,4.83 ,0.91 ,23.39% ,475 ,"3,711 ",23.41% ,549.68,545.0,10:04:01,0.11 ,0.10 ,0.11 ,-0.15 ,-60.00% ,"16,121 ","12,113 ",9.28% 
4.80 ,4.72 ,4.83 ,0.91 ,23.39% ,475 ,"3,711 ",23.46% ,549.57,545.0,10:05:01,0.11 ,0.10 ,0.11 ,-0.15 ,-60.00% ,"16,121 ","12,113 ",9.28% 
4.80 ,4.71 ,4.80 ,0.91 ,23.39% ,475 ,"3,711 ",23.41% ,549.62,545.0,10:06:02,0.11 ,0.10 ,0.11 ,-0.15 ,-57.69% ,"16,367 ","12,113 ",9.21% 
4.80 ,4.71 ,4.80 ,0.91 ,23.39% ,475 ,"3,711 ",22.17% ,549.39,545.0,10:07:02,0.11 ,0.10 ,0.11 ,-0.15 ,-57.69% ,"16,449 ","12,113 ",9.52% 
4.80 ,4.62 ,4.71 ,0.91 ,23.39% ,475 ,"3,711 ",18.57% ,549.09,545.0,10:09:01,0.13 ,0.11 ,0.12 ,-0.13 ,-50.00% ,"16,796 ","12,113 ",10.35% 
4.24 ,4.42 ,4.50 ,0.35 ,8.64% ,498 ,"3,711 ",19.04% ,548.89,545.0,10:10:02,0.13 ,0.13 ,0.14 ,-0.13 ,-48.15% ,"17,157 ","12,113 ",10.13% 
4.15 ,3.99 ,4.12 ,0.26 ,6.68% ,505 ,"3,711 ",5.86% ,548.65,545.0,10:11:01,0.15 ,0.13 ,0.14 ,-0.11 ,-42.31% ,"17,838 ","12,113 ",10.99% 
4.15 ,3.99 ,4.12 ,0.26 ,6.68% ,505 ,"3,711 ",7.81% ,548.47,545.0,10:12:01,0.16 ,0.14 ,0.15 ,-0.10 ,-37.04% ,"18,362 ","12,113 ",11.13% 
3.92 ,3.94 ,4.01 ,0.03 ,0.77% ,525 ,"3,711 ",0.00% ,548.75,545.0,10:13:01,0.17 ,0.16 ,0.17 ,-0.09 ,-34.62% ,"18,767 ","12,113 ",11.62% 
3.72 ,3.79 ,3.84 ,-0.17 ,-4.37% ,556 ,"3,711 ",0.00% ,548.69,545.0,10:14:01,0.15 ,0.14 ,0.15 ,-0.11 ,-42.31% ,"19,472 ","12,113 ",11.21% 
3.97 ,3.88 ,3.96 ,0.08 ,2.06% ,567 ,"3,711 ",0.00% ,548.59,545.0,10:15:02,0.15 ,0.14 ,0.15 ,-0.11 ,-44.00% ,"19,599 ","12,113 ",10.99% 
3.81 ,3.88 ,3.98 ,-0.08 ,-1.98% ,583 ,"3,711 ",0.00% ,548.69,545.0,10:16:01,0.16 ,0.14 ,0.15 ,-0.10 ,-38.46% ,"20,035 ","12,113 ",11.13% 
3.78 ,3.84 ,3.93 ,-0.11 ,-2.68% ,605 ,"3,711 ",0.00% ,548.82,545.0,10:17:01,0.17 ,0.17 ,0.18 ,-0.09 ,-33.33% ,"20,437 ","12,113 ",12.06% 
3.84 ,3.88 ,3.96 ,-0.05 ,-1.29% ,611 ,"3,711 ",0.00% ,548.55,545.0,10:18:02,0.16 ,0.15 ,0.16 ,-0.10 ,-38.46% ,"21,042 ","12,113 ",11.87% 
3.84 ,3.88 ,3.96 ,-0.05 ,-1.29% ,611 ,"3,711 ",0.00% ,548.57,545.0,10:19:02,0.17 ,0.15 ,0.16 ,-0.09 ,-33.33% ,"21,208 ","12,113 ",11.57% 
3.95 ,3.65 ,3.70 ,0.06 ,1.54% ,614 ,"3,711 ",0.00% ,548.54,545.0,10:20:02,0.19 ,0.18 ,0.19 ,-0.07 ,-26.92% ,"21,791 ","12,113 ",11.96% 
3.95 ,3.65 ,3.70 ,0.06 ,1.54% ,614 ,"3,711 ",0.00% ,548.7,545.0,10:21:02,0.17 ,0.17 ,0.18 ,-0.09 ,-34.62% ,"22,110 ","12,113 ",11.38% 
3.77 ,3.72 ,3.76 ,-0.12 ,-3.08% ,618 ,"3,711 ",0.00% ,548.82,545.0,10:22:02,0.16 ,0.17 ,0.18 ,-0.10 ,-38.46% ,"22,262 ","12,113 ",11.57% 
